latitude,longitude,month,rainfall_mm,humidity_pct,temperature_c,wind_speed_kmh,elevation_m,slope_degree,soil_type,river_proximity_km,ndvi,risk_label
6.925,80.1,2023-05,241.1,96.6,26.3,13.2,54.2,8.0,loam,15.0,0.64,Warning
7.025,80.35,2025-01,374.0,99.2,23.7,8.6,168.9,24.2,sandy,15.0,0.83,Landslide
6.925,80.175,2023-04,173.9,96.5,26.5,11.0,65.1,18.1,loam,15.0,0.7,Landslide
7.1,80.1,2024-02,25.6,90.9,27.8,17.1,75.3,10.7,loam,2.22,0.5,No Risk
7.0,80.275,2023-01,178.5,94.7,24.0,11.3,241.0,35.6,sandy,13.88,0.8,Landslide
6.95,80.325,2023-06,463.6,94.8,25.4,12.1,174.0,30.3,sandy,15.0,0.79,Landslide
7.0,80.175,2023-05,234.3,95.5,25.7,12.5,74.0,13.3,sandy,11.44,0.69,Warning
7.0,80.05,2024-07,324.6,97.3,26.5,15.6,33.9,6.9,sandy,6.47,0.6,Warning
6.9,79.925,2023-07,250.1,92.9,26.9,21.0,28.1,3.3,sandy,6.21,0.6,Warning
6.975,79.85,2023-09,545.4,95.2,26.1,19.9,9.5,0.5,clay,6.21,0.56,Warning
7.025,79.95,2025-03,202.4,98.4,26.7,11.1,14.2,1.5,clay,2.99,0.57,Flood
6.925,80.175,2023-06,381.0,95.8,25.9,13.2,65.1,18.1,loam,15.0,0.73,Landslide
7.025,80.175,2023-01,167.6,94.5,24.4,13.1,132.6,16.4,loam,8.78,0.8,Landslide
6.925,80.25,2025-02,51.8,97.0,25.9,12.1,228.8,33.0,sandy,15.0,0.62,Warning
7.025,79.975,2024-03,121.4,96.8,28.1,14.9,18.0,0.9,loam,1.76,0.59,Flood
7.075,80.225,2023-03,186.9,96.7,25.0,10.7,87.8,9.6,sandy,3.92,0.72,Warning
6.975,79.95,2024-06,353.3,95.9,26.7,18.2,19.8,1.1,clay,2.29,0.58,Flood
7.025,79.95,2023-02,85.4,96.6,25.6,13.3,14.2,1.5,clay,2.99,0.52,Warning
6.975,79.85,2023-05,233.6,95.9,27.4,17.4,9.5,0.5,clay,6.21,0.59,Warning
7.1,80.05,2024-04,223.9,98.3,28.1,12.4,41.6,6.9,loam,2.22,0.62,Flood
7.15,79.925,2024-02,23.8,92.3,28.0,16.4,12.6,0.5,clay,15.0,0.36,Warning
6.95,80.0,2023-07,292.2,95.6,26.5,17.5,15.8,1.9,clay,7.11,0.63,Warning
7.1,80.025,2023-10,597.0,98.2,25.3,12.8,59.1,4.2,loam,3.55,0.63,Warning
7.0,80.025,2023-01,129.0,91.8,25.1,14.5,80.3,6.7,sandy,4.47,0.72,Warning
7.15,79.975,2024-11,444.4,99.1,25.3,13.3,28.4,6.7,clay,11.39,0.66,Warning
6.925,80.0,2024-05,761.3,97.1,27.2,16.4,60.1,18.3,loam,9.44,0.7,Landslide
6.925,80.2,2025-01,290.5,99.0,24.8,9.7,95.2,12.3,loam,15.0,0.79,Warning
7.025,79.85,2024-08,309.0,92.7,26.8,19.6,24.8,3.0,clay,10.01,0.61,Warning
7.0,80.225,2024-02,46.0,95.4,27.2,13.3,93.3,10.0,sandy,11.44,0.59,Warning
7.0,79.85,2025-01,278.2,94.5,25.7,15.2,13.7,1.6,loam,7.85,0.57,Warning
7.075,80.275,2023-12,438.8,98.2,25.0,11.6,201.6,18.5,loam,7.89,0.78,Landslide
6.95,80.225,2023-11,607.9,98.2,25.1,10.1,67.0,14.3,loam,15.0,0.68,Warning
7.0,80.325,2023-12,540.4,97.5,24.3,9.9,237.4,27.0,sandy,15.0,0.82,Landslide
6.975,79.925,2023-07,220.4,92.8,26.9,21.4,14.6,0.6,clay,0.78,0.6,Flood
7.1,80.05,2024-02,27.8,91.5,28.1,16.7,41.6,6.9,loam,2.22,0.46,No Risk
7.075,79.875,2023-10,478.9,96.7,25.6,14.9,9.5,1.1,clay,12.18,0.53,Warning
7.025,79.95,2023-09,576.6,96.6,25.6,16.9,14.2,1.5,clay,2.99,0.58,Flood
7.075,80.175,2024-08,344.1,95.2,24.8,15.7,88.0,17.9,loam,3.92,0.71,Landslide
7.075,80.35,2023-01,147.3,93.8,23.1,11.8,222.8,24.9,loam,13.74,0.83,Landslide
7.0,80.275,2023-09,709.1,95.5,24.7,15.8,241.0,35.6,sandy,13.88,0.8,Landslide
6.95,80.15,2025-02,74.5,97.5,26.1,13.4,110.9,14.4,sandy,15.0,0.73,Warning
6.925,80.225,2024-03,86.6,94.1,28.3,16.4,132.0,36.4,loam,15.0,0.74,Landslide
7.05,80.2,2024-02,34.0,93.6,26.1,15.4,99.8,17.4,sandy,5.55,0.5,No Risk
7.075,79.975,2025-05,288.8,97.0,27.3,16.7,18.3,2.2,loam,5.71,0.59,Warning
7.15,79.85,2024-01,139.3,93.0,26.1,16.3,3.2,1.5,clay,15.0,0.52,Warning
6.975,79.925,2023-04,168.5,98.0,27.0,13.9,14.6,0.6,clay,0.78,0.6,Flood
7.05,80.075,2024-10,405.0,97.4,25.8,13.4,48.9,3.6,loam,4.33,0.61,Warning
6.9,79.925,2024-09,310.4,92.9,27.0,20.0,28.1,3.3,sandy,6.21,0.56,Warning
6.95,80.25,2023-07,413.1,94.8,24.9,13.3,182.1,27.5,sandy,15.0,0.82,Landslide
6.9,80.3,2024-10,612.3,95.4,24.3,11.8,186.2,18.2,sandy,15.0,0.84,Landslide
6.975,79.975,2024-05,695.3,97.3,27.3,16.5,17.0,0.8,loam,3.24,0.57,Flood
6.9,80.25,2024-08,484.2,94.0,25.6,14.1,113.0,8.2,sandy,15.0,0.77,Warning
7.075,79.975,2024-01,164.6,95.3,26.1,13.8,18.3,2.2,loam,5.71,0.57,Warning
7.05,80.1,2024-02,26.8,91.5,27.8,16.2,43.6,5.2,clay,5.98,0.44,No Risk
7.025,79.9,2023-01,90.4,91.7,25.2,17.9,21.7,7.3,loam,6.0,0.49,Warning
7.05,80.0,2023-03,179.2,96.6,26.5,11.9,74.6,7.6,clay,2.22,0.66,Warning
7.1,79.85,2024-05,574.7,94.9,27.7,19.6,19.7,1.6,clay,15.0,0.59,Warning
6.925,79.9,2024-01,138.1,94.3,26.0,14.2,11.6,0.4,clay,2.78,0.6,Flood
7.125,80.375,2023-02,112.4,96.0,24.3,12.3,175.1,24.7,sandy,11.88,0.85,Landslide
7.0,79.9,2024-02,43.6,91.9,27.6,17.6,22.7,1.5,clay,4.0,0.5,No Risk
6.9,80.15,2024-01,190.0,97.1,25.6,10.3,132.2,24.6,loam,15.0,0.79,Landslide
6.9,80.225,2024-01,185.4,96.9,25.6,10.1,111.9,8.1,sandy,15.0,0.74,Warning
7.075,79.875,2025-01,269.5,94.8,25.5,16.5,9.5,1.1,clay,12.18,0.55,Warning
7.1,80.025,2025-02,43.2,95.2,27.0,15.6,59.1,4.2,loam,3.55,0.49,No Risk
6.975,80.125,2024-05,821.3,97.1,26.8,15.8,37.5,4.8,clay,14.32,0.59,Warning
6.9,79.875,2023-05,238.3,94.7,27.3,17.0,17.2,0.3,clay,2.29,0.54,Flood
7.075,79.95,2024-05,637.4,97.3,27.4,16.3,17.2,0.3,loam,7.55,0.63,Warning
7.15,80.025,2025-05,276.9,98.1,26.9,16.9,44.0,2.2,loam,8.25,0.64,Warning
6.9,80.075,2025-02,69.4,97.1,26.3,13.4,48.0,3.8,clay,15.0,0.52,Warning
6.925,80.2,2023-03,168.2,97.3,25.8,10.1,95.2,12.3,loam,15.0,0.79,Warning
7.025,80.125,2024-08,330.6,95.8,25.9,16.1,60.4,12.0,clay,9.71,0.65,Warning
7.1,80.1,2023-12,387.0,97.0,25.5,15.1,75.3,10.7,loam,2.22,0.71,Warning
6.95,80.175,2023-10,693.8,97.0,25.1,12.6,117.2,19.0,loam,15.0,0.79,Landslide
6.925,80.3,2024-02,42.4,94.5,26.8,12.3,197.1,18.5,loam,15.0,0.62,No Risk
7.025,79.925,2023-03,112.6,97.4,26.4,13.6,7.6,1.0,clay,4.77,0.6,Warning
7.1,79.85,2023-08,105.1,92.4,27.0,19.9,19.7,1.6,clay,15.0,0.57,Warning
6.9,80.125,2024-03,113.7,95.5,28.0,16.3,76.5,15.5,sandy,15.0,0.68,Landslide
7.1,80.05,2024-06,396.5,96.5,26.5,17.2,41.6,6.9,loam,2.22,0.67,Flood
7.075,80.075,2024-07,315.7,97.0,26.5,16.0,71.6,10.1,clay,2.83,0.68,Warning
7.075,80.1,2024-08,298.8,95.7,25.9,16.5,32.2,3.5,clay,3.55,0.68,Warning
7.075,80.175,2023-09,566.4,96.3,24.0,16.9,88.0,17.9,loam,3.92,0.74,Landslide
7.125,80.05,2025-04,260.0,98.2,26.4,13.1,50.3,6.3,loam,4.33,0.65,Warning
7.05,79.9,2023-06,326.9,94.7,27.0,20.1,18.4,1.2,clay,8.45,0.58,Warning
6.925,79.85,2023-08,143.2,92.7,27.0,19.8,24.7,3.2,clay,2.29,0.59,Flood
6.95,80.05,2024-02,38.5,96.1,27.3,13.2,79.7,18.7,loam,10.23,0.57,No Risk
6.95,79.95,2023-02,112.9,97.7,25.5,12.9,10.8,0.5,clay,4.0,0.55,Warning
7.05,80.1,2024-02,27.0,91.2,27.8,16.3,43.6,5.2,clay,5.98,0.44,No Risk
7.1,80.05,2023-08,114.4,96.1,26.6,17.0,41.6,6.9,loam,2.22,0.59,Flood
6.925,80.225,2023-06,381.0,95.8,25.9,13.2,132.0,36.4,loam,15.0,0.78,Landslide
7.075,79.85,2023-10,478.9,96.7,25.7,14.9,25.8,2.4,loam,13.79,0.62,Warning
6.95,80.325,2024-02,42.6,94.3,26.3,12.2,174.0,30.3,sandy,15.0,0.57,No Risk
7.125,80.1,2024-02,25.7,91.0,27.8,17.0,39.1,1.8,loam,1.24,0.4,No Risk
6.925,80.15,2023-09,608.4,96.8,25.0,16.9,109.4,14.2,sandy,15.0,0.75,Warning
7.0,79.925,2023-12,362.7,96.3,25.9,15.5,3.0,2.2,clay,2.29,0.54,Flood
6.9,80.2,2023-11,607.9,98.2,25.1,10.1,74.7,8.5,sandy,15.0,0.7,Warning
7.0,80.025,2024-11,469.8,98.8,25.3,13.2,80.3,6.7,sandy,4.47,0.72,Warning
7.1,80.3,2024-02,26.8,91.6,26.3,16.0,227.7,27.9,loam,8.0,0.63,No Risk
7.05,80.0,2024-11,437.4,99.1,25.4,12.9,74.6,7.6,clay,2.22,0.71,Warning
6.95,80.35,2023-07,390.3,94.8,24.5,12.5,144.3,16.2,loam,15.0,0.85,Landslide
7.0,79.95,2024-05,695.3,97.3,27.3,16.5,31.8,5.9,clay,1.11,0.59,Flood
6.95,79.975,2023-09,573.5,96.9,25.5,16.9,33.0,1.8,clay,5.79,0.6,Warning
6.9,80.025,2024-02,38.7,96.3,27.3,13.3,77.1,15.8,sandy,13.24,0.6,No Risk
6.9,80.05,2024-05,755.7,97.9,26.8,15.7,22.1,5.5,clay,14.89,0.61,Warning
7.125,80.05,2024-02,29.3,91.3,28.2,17.2,50.3,6.3,loam,4.33,0.47,No Risk
6.975,80.0,2024-12,191.6,97.8,26.1,12.2,74.9,18.6,loam,5.12,0.69,Landslide
6.975,80.35,2024-10,514.5,96.2,24.3,11.6,187.8,28.4,loam,15.0,0.85,Landslide
7.125,80.1,2023-10,537.7,97.9,25.1,13.2,39.1,1.8,loam,1.24,0.61,Flood
7.0,79.925,2023-10,506.1,96.8,25.7,14.9,3.0,2.2,clay,2.29,0.54,Flood
7.025,79.95,2023-11,495.8,99.5,25.4,10.2,14.2,1.5,clay,2.99,0.59,Flood
7.025,80.2,2023-06,342.8,95.8,25.1,13.3,123.8,29.9,sandy,8.32,0.8,Landslide
6.975,80.1,2024-02,42.0,94.5,27.5,14.2,59.2,7.7,sandy,12.17,0.53,No Risk
7.125,80.125,2025-02,36.0,95.1,26.7,15.8,79.8,17.8,sandy,1.76,0.56,No Risk
7.1,80.025,2023-08,91.8,95.8,26.6,17.5,59.1,4.2,loam,3.55,0.65,Warning
7.025,80.325,2025-03,168.2,98.9,25.3,10.6,167.2,17.8,sandy,15.0,0.82,Landslide
6.9,79.925,2023-09,554.6,95.0,26.0,19.3,28.1,3.3,sandy,6.21,0.61,Warning
7.1,80.05,2024-04,226.8,98.3,28.1,12.5,41.6,6.9,loam,2.22,0.62,Flood
7.05,80.3,2023-04,188.3,96.8,26.0,11.5,128.7,31.4,loam,11.8,0.78,Landslide
6.975,80.0,2025-04,226.5,97.7,26.9,12.3,74.9,18.6,loam,5.12,0.69,Landslide
7.1,79.9,2024-02,42.1,91.1,27.7,17.8,20.9,6.5,clay,12.94,0.51,No Risk
7.125,80.15,2024-11,565.6,98.7,24.8,12.7,153.9,18.9,loam,2.99,0.77,Landslide
6.975,80.05,2024-10,437.2,97.4,25.8,13.6,76.5,13.7,loam,8.33,0.7,Warning
7.125,80.3,2023-03,146.7,95.4,25.9,12.1,121.9,24.6,sandy,5.9,0.77,Landslide
7.05,80.2,2024-01,178.8,96.0,24.3,12.4,99.8,17.4,sandy,5.55,0.77,Landslide
7.05,80.1,2023-04,203.6,97.0,26.8,12.4,43.6,5.2,clay,5.98,0.63,Warning
6.95,79.9,2025-05,282.4,94.1,27.7,18.0,20.5,4.8,loam,0.0,0.6,Flood
7.0,79.975,2024-11,422.3,98.9,25.5,12.8,9.0,0.5,clay,1.67,0.54,Flood
7.125,79.9,2023-11,517.8,97.8,25.5,11.8,29.0,5.3,clay,15.0,0.58,Warning
7.1,80.3,2024-09,284.9,95.2,24.7,16.5,227.7,27.9,loam,8.0,0.8,Landslide
7.1,80.35,2024-03,106.1,94.6,28.3,14.7,104.3,12.9,sandy,12.01,0.75,Warning
7.1,79.875,2025-02,33.3,91.7,27.3,18.0,24.4,3.5,clay,14.57,0.44,No Risk
6.9,80.35,2024-01,345.7,94.6,24.3,9.5,121.1,24.6,loam,15.0,0.8,Landslide
6.925,80.025,2024-04,227.3,98.2,27.7,12.5,52.5,3.1,clay,11.02,0.68,Warning
6.925,80.25,2023-11,648.1,98.2,24.9,9.9,228.8,33.0,sandy,15.0,0.79,Landslide
7.1,80.375,2025-04,266.8,98.4,25.7,11.3,126.9,33.0,sandy,13.74,0.81,Landslide
6.975,80.05,2024-08,284.7,96.4,26.1,16.3,76.5,13.7,loam,8.33,0.72,Warning
6.925,79.875,2023-05,237.7,94.6,27.2,17.1,16.7,1.3,loam,0.78,0.61,Flood
6.925,80.35,2023-07,390.3,94.8,24.5,12.5,196.5,16.3,sandy,15.0,0.83,Landslide
7.075,80.3,2024-02,26.3,94.4,26.7,14.2,99.1,6.7,loam,9.88,0.62,No Risk
6.975,79.9,2023-05,224.8,95.9,27.3,17.3,18.4,0.3,clay,2.77,0.57,Flood
7.15,79.9,2024-01,139.3,93.0,26.1,16.3,7.8,0.8,clay,15.0,0.61,Warning
6.9,80.3,2024-02,42.3,94.3,25.6,12.1,186.2,18.2,sandy,15.0,0.59,No Risk
7.1,80.125,2024-02,26.9,91.4,27.8,16.3,71.0,11.4,loam,2.78,0.53,No Risk
7.125,80.25,2023-12,330.7,97.4,24.3,13.0,183.4,27.4,sandy,2.29,0.79,Landslide
6.925,80.1,2024-02,39.7,96.3,27.2,12.8,54.2,8.0,loam,15.0,0.53,No Risk
7.025,79.85,2024-03,93.8,95.0,28.0,16.4,24.8,3.0,clay,10.01,0.63,Warning
6.9,80.275,2025-02,51.8,97.0,25.9,12.1,132.8,33.3,sandy,15.0,0.67,Warning
7.05,79.95,2023-07,254.6,95.5,26.6,18.0,19.3,2.2,clay,5.55,0.58,Warning
6.9,80.325,2024-05,851.9,97.2,25.4,13.3,190.9,31.7,sandy,15.0,0.85,Landslide
7.15,79.975,2023-08,95.3,95.3,26.8,17.8,28.4,6.7,clay,11.39,0.58,Warning
6.975,79.925,2025-03,135.2,95.3,27.3,11.9,14.6,0.6,clay,0.78,0.55,Flood
7.05,80.1,2024-10,438.3,96.9,25.5,13.5,43.6,5.2,clay,5.98,0.66,Warning
7.0,79.875,2023-12,362.7,96.3,25.9,15.5,36.2,4.8,loam,6.21,0.64,Warning
6.975,79.975,2024-03,124.5,96.8,28.1,14.9,17.0,0.8,loam,3.24,0.58,Flood
6.9,80.175,2023-05,254.9,95.5,26.4,12.5,105.0,17.4,loam,15.0,0.75,Landslide
7.05,80.375,2025-02,44.9,98.8,20.7,11.0,212.7,17.2,sandy,15.0,0.69,No Risk
7.05,80.0,2024-02,26.4,92.3,28.1,16.2,74.6,7.6,clay,2.22,0.57,No Risk
6.95,80.125,2023-09,608.4,96.8,25.0,16.9,28.9,5.4,clay,15.0,0.61,Warning
7.025,79.975,2024-06,346.2,95.7,26.6,18.0,18.0,0.9,loam,1.76,0.62,Flood
6.95,80.05,2023-06,360.3,98.4,25.9,15.7,79.7,18.7,loam,10.23,0.75,Landslide
7.15,79.9,2024-03,57.0,94.3,28.0,16.4,7.8,0.8,clay,15.0,0.47,Warning
6.95,80.075,2025-02,69.4,97.1,26.3,13.4,54.5,2.1,loam,12.22,0.61,Warning
7.125,80.25,2024-02,22.2,92.3,26.2,15.8,183.4,27.4,sandy,2.29,0.65,No Risk
7.0,79.9,2024-07,302.3,93.5,27.1,19.5,22.7,1.5,clay,4.0,0.61,Warning
7.05,80.325,2024-02,26.0,94.3,26.8,14.2,217.1,18.9,sandy,13.79,0.66,No Risk
6.975,80.025,2023-08,137.4,96.4,26.5,17.0,70.2,12.1,sandy,6.33,0.69,Warning
7.125,80.125,2024-02,24.8,90.7,27.8,17.3,79.8,17.8,sandy,1.76,0.51,No Risk
6.975,80.15,2024-02,42.4,94.3,27.5,14.2,94.7,8.2,loam,14.94,0.61,No Risk
6.925,80.2,2024-01,185.4,96.9,25.6,10.1,95.2,12.3,loam,15.0,0.7,Warning
6.9,80.3,2024-02,42.6,94.4,25.6,12.1,186.2,18.2,sandy,15.0,0.59,No Risk
7.1,80.275,2023-07,363.1,94.3,26.1,15.0,138.0,32.2,loam,6.0,0.85,Landslide
7.1,80.05,2023-07,272.2,96.0,26.3,16.6,41.6,6.9,loam,2.22,0.61,Flood
7.05,79.925,2025-01,269.5,94.8,25.5,16.5,35.5,6.6,clay,6.77,0.57,Warning
7.15,79.85,2024-09,257.0,92.4,27.1,20.9,3.2,1.5,clay,15.0,0.56,Warning
6.975,80.125,2024-08,330.6,95.8,25.9,16.1,37.5,4.8,clay,14.32,0.64,Warning
6.95,79.85,2024-10,410.6,95.4,26.3,16.9,17.7,1.4,clay,4.0,0.58,Warning
7.0,80.075,2024-02,36.6,93.8,27.8,15.0,52.6,1.6,sandy,8.25,0.54,No Risk
7.0,79.85,2024-02,42.9,91.8,27.7,17.8,13.7,1.6,loam,7.85,0.4,No Risk
7.125,80.225,2025-02,42.9,96.5,25.1,13.6,101.5,18.6,clay,0.78,0.59,No Risk
7.1,80.325,2023-10,592.3,97.7,24.9,13.1,154.6,24.9,loam,9.82,0.83,Landslide
6.975,80.075,2024-02,36.1,93.8,27.7,14.9,57.2,4.9,clay,10.32,0.53,No Risk
6.9,80.3,2024-02,42.8,94.3,25.7,12.0,186.2,18.2,sandy,15.0,0.59,No Risk
7.0,80.225,2024-09,346.2,96.6,25.7,15.0,93.3,10.0,sandy,11.44,0.75,Warning
7.0,79.95,2025-01,343.7,97.1,25.4,13.1,31.8,5.9,clay,1.11,0.64,Flood
6.9,80.15,2024-08,359.2,96.3,25.7,16.3,132.2,24.6,loam,15.0,0.76,Landslide
6.95,80.075,2025-01,376.1,98.7,25.0,12.5,54.5,2.1,loam,12.22,0.66,Warning
7.0,79.95,2024-11,425.9,98.8,25.4,12.7,31.8,5.9,clay,1.11,0.59,Flood
7.1,80.1,2024-12,144.9,97.5,25.4,13.2,75.3,10.7,loam,2.22,0.74,Warning
7.1,80.175,2025-03,179.3,97.5,26.0,11.6,146.2,35.3,loam,2.78,0.79,Landslide
7.075,80.25,2025-02,60.2,97.2,26.5,12.7,117.6,18.7,sandy,6.21,0.69,Warning
6.9,79.975,2025-01,322.1,97.8,25.3,12.1,23.2,3.9,loam,10.01,0.59,Warning
7.1,80.05,2024-07,315.7,97.0,26.5,16.0,41.6,6.9,loam,2.22,0.62,Flood
7.125,80.05,2025-01,282.0,96.2,25.4,16.2,50.3,6.3,loam,4.33,0.65,Warning
7.125,80.1,2024-06,339.2,96.8,26.1,18.1,39.1,1.8,loam,1.24,0.61,Flood
6.9,80.025,2024-08,340.6,97.0,26.0,16.4,77.1,15.8,sandy,13.24,0.66,Landslide
6.95,80.15,2024-02,39.2,96.3,27.1,12.7,110.9,14.4,sandy,15.0,0.65,No Risk
7.125,80.35,2023-04,208.8,96.0,25.6,12.3,158.1,30.1,loam,9.82,0.79,Landslide
6.925,80.125,2023-09,608.4,96.8,25.0,16.9,34.1,5.4,loam,15.0,0.63,Warning
6.925,80.125,2024-03,113.7,95.5,28.0,16.3,34.1,5.4,loam,15.0,0.58,Warning
7.0,80.35,2023-01,193.5,94.0,24.0,9.9,193.9,27.8,loam,15.0,0.78,Landslide
7.1,80.075,2024-10,405.0,97.4,25.8,13.4,92.3,13.0,clay,0.55,0.73,Warning
7.075,80.375,2024-09,287.0,97.5,22.3,14.2,115.1,6.0,sandy,15.0,0.81,Warning
7.05,80.15,2024-09,350.6,97.6,25.9,16.8,133.4,17.5,loam,7.85,0.8,Landslide
7.05,79.925,2024-10,421.1,95.4,26.2,16.8,35.5,6.6,clay,6.77,0.59,Warning
7.075,80.025,2023-12,403.4,97.8,25.8,13.6,86.0,16.6,loam,2.83,0.74,Landslide
6.975,79.925,2025-05,280.5,94.2,27.8,19.3,14.6,0.6,clay,0.78,0.56,Flood
7.1,80.0,2023-05,233.4,96.4,27.0,15.1,72.7,8.6,loam,5.98,0.66,Warning
7.125,80.075,2025-01,263.6,97.1,25.1,16.4,72.3,12.6,loam,2.83,0.69,Warning
6.95,79.875,2023-09,554.6,95.0,26.0,19.3,39.8,2.5,loam,2.78,0.63,Flood
7.05,79.85,2025-01,269.5,94.8,25.6,16.5,7.3,1.1,clay,11.8,0.53,Warning
6.925,79.925,2024-07,316.0,93.6,27.2,19.0,31.7,5.7,loam,3.92,0.59,Warning
7.1,80.225,2024-06,419.1,96.0,25.9,16.9,125.1,18.9,loam,2.77,0.8,Landslide
6.925,80.225,2023-04,173.9,96.5,26.5,11.0,132.0,36.4,loam,15.0,0.85,Landslide
6.95,80.0,2024-11,411.9,98.9,25.4,12.6,15.8,1.9,clay,7.11,0.6,Warning
7.025,80.025,2024-01,203.6,95.5,26.1,12.4,69.5,11.7,loam,2.83,0.69,Warning
7.15,79.875,2023-09,519.6,94.7,26.0,20.5,5.4,2.0,loam,15.0,0.57,Warning
6.9,79.85,2023-07,244.6,92.9,26.9,21.0,8.8,0.6,clay,3.14,0.56,Flood
6.9,80.375,2024-04,341.0,95.2,26.3,9.5,172.8,22.7,sandy,15.0,0.82,Landslide
6.95,80.1,2023-10,624.0,97.0,25.1,13.2,68.6,15.4,clay,14.21,0.68,Landslide
7.025,80.075,2023-10,589.9,97.9,25.3,12.6,77.9,17.8,loam,6.71,0.71,Landslide
6.925,79.9,2025-03,134.8,94.8,27.3,11.5,11.6,0.4,clay,2.78,0.59,Flood
7.075,79.875,2024-02,41.6,91.3,27.6,17.7,9.5,1.1,clay,12.18,0.47,No Risk
7.0,80.375,2023-09,553.4,96.7,24.9,16.0,175.5,36.1,sandy,15.0,0.8,Landslide
7.025,80.325,2025-04,365.3,98.9,25.1,11.2,167.2,17.8,sandy,15.0,0.8,Landslide
6.925,80.275,2024-05,858.9,96.7,26.5,13.5,193.9,32.8,loam,15.0,0.81,Landslide
6.925,79.9,2024-04,177.2,96.1,28.2,14.5,11.6,0.4,clay,2.78,0.58,Flood
7.05,80.35,2023-05,236.2,95.5,25.8,12.4,132.8,27.5,sandy,15.0,0.8,Landslide
6.9,79.925,2023-06,379.3,94.7,27.0,19.5,28.1,3.3,sandy,6.21,0.61,Warning
7.0,79.975,2023-01,110.3,91.5,25.2,15.1,9.0,0.5,clay,1.67,0.54,Flood
7.025,79.975,2023-12,412.0,98.2,25.7,13.7,18.0,0.9,loam,1.76,0.55,Flood
6.975,80.025,2023-06,329.7,97.9,26.2,15.7,70.2,12.1,sandy,6.33,0.67,Warning
6.9,80.125,2023-12,462.6,98.5,25.3,12.0,76.5,15.5,sandy,15.0,0.75,Landslide
7.1,79.975,2023-02,101.8,94.9,25.9,13.4,4.1,2.0,clay,7.47,0.6,Warning
6.925,79.95,2023-10,657.4,98.0,25.4,12.9,7.2,0.3,clay,6.21,0.56,Warning
7.05,79.95,2023-06,325.2,96.6,26.6,17.5,19.3,2.2,clay,5.55,0.6,Warning
6.975,79.875,2024-09,304.0,93.0,27.0,20.5,28.7,5.1,sandy,3.92,0.61,Warning
6.925,80.3,2023-03,198.0,95.8,25.5,9.9,197.1,18.5,loam,15.0,0.82,Landslide
7.05,80.3,2025-04,300.0,98.5,25.4,11.9,128.7,31.4,loam,11.8,0.81,Landslide
6.95,80.025,2023-10,593.4,97.9,25.2,12.8,88.4,10.8,loam,8.69,0.75,Warning
7.05,80.05,2023-07,278.2,96.1,26.4,16.8,22.4,3.7,loam,3.33,0.6,Flood
7.125,79.9,2024-02,26.6,90.4,27.8,18.1,29.0,5.3,clay,15.0,0.39,No Risk
7.125,79.9,2025-02,34.3,91.7,27.3,17.9,29.0,5.3,clay,15.0,0.4,No Risk
6.975,80.125,2024-07,306.0,97.0,26.2,15.8,37.5,4.8,clay,14.32,0.56,Warning
7.1,80.25,2025-02,42.7,96.8,25.8,13.5,182.6,19.8,loam,4.0,0.69,No Risk
6.975,79.95,2023-03,156.1,97.7,26.3,11.7,19.8,1.1,clay,2.29,0.61,Flood
7.05,80.025,2024-02,27.9,91.4,28.2,16.4,87.5,19.3,clay,0.56,0.55,No Risk
6.9,80.075,2023-07,296.9,97.1,26.0,16.8,48.0,3.8,clay,15.0,0.62,Warning
7.1,80.1,2023-06,296.8,96.7,26.0,16.7,75.3,10.7,loam,2.22,0.71,Warning
6.975,80.2,2024-06,470.1,95.8,26.0,16.1,118.9,8.0,sandy,13.88,0.82,Warning
7.025,79.85,2024-02,42.9,91.7,27.7,17.6,24.8,3.0,clay,10.01,0.49,No Risk
7.125,80.225,2025-02,42.6,96.9,25.1,13.5,101.5,18.6,clay,0.78,0.59,No Risk
7.125,80.325,2023-09,410.3,95.8,25.2,18.6,114.8,10.7,loam,8.19,0.84,Warning
6.9,80.1,2024-02,39.7,96.4,27.1,12.9,75.8,7.3,loam,15.0,0.54,No Risk
7.05,80.1,2023-02,109.4,95.8,25.6,12.7,43.6,5.2,clay,5.98,0.59,Warning
6.975,79.925,2023-11,456.0,97.7,25.5,12.0,14.6,0.6,clay,0.78,0.6,Flood
7.1,80.275,2024-02,25.2,94.1,27.5,14.0,138.0,32.2,loam,6.0,0.59,No Risk
7.15,80.025,2024-01,168.3,94.2,26.1,14.5,44.0,2.2,loam,8.25,0.62,Warning
7.05,80.05,2024-08,275.9,96.4,26.2,16.4,22.4,3.7,loam,3.33,0.61,Flood
7.125,80.275,2024-02,21.4,92.2,27.0,15.7,199.1,34.9,sandy,4.23,0.59,No Risk
6.95,80.275,2023-12,496.2,97.6,25.2,10.8,186.9,15.9,sandy,15.0,0.76,Landslide
7.075,80.05,2023-07,271.1,95.9,26.2,16.9,38.7,7.9,clay,0.55,0.64,Flood
6.975,79.9,2024-05,601.8,95.2,27.8,19.7,18.4,0.3,clay,2.77,0.59,Flood
7.025,80.125,2023-12,475.0,97.8,25.5,12.5,60.4,12.0,clay,9.71,0.66,Warning
6.95,79.9,2023-03,139.5,95.9,26.3,13.3,20.5,4.8,loam,0.0,0.54,Flood
6.975,80.0,2024-02,32.6,93.3,27.8,15.5,74.9,18.6,loam,5.12,0.54,No Risk
